num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,status
2,0,0,2,0,0,0,0,0,4227
3,0,0,3,0,0,0,0,0,4228
2,0,0,2,0,0,0,0,0,4229
4,0,0,4,0,0,0,0,0,4230
3,0,0,3,0,0,0,0,0,4231
5,0,0,4,1,0,0,0,0,4232
6,0,0,6,0,0,0,0,0,4233
3,0,0,3,0,0,0,0,0,4234
1,0,0,1,0,0,0,0,0,4235
5,0,0,5,0,0,0,0,0,4236
4,0,0,4,0,0,0,0,0,4237
2,0,0,2,0,0,0,0,0,4238
0,0,0,0,0,0,0,0,0,4239
0,0,0,0,0,0,0,0,0,4240
7,0,0,7,0,0,0,0,0,4241
2,0,0,2,0,0,0,0,0,4242
9,0,0,9,0,0,0,0,0,4243
3,0,0,3,0,0,0,0,0,4244
4,0,0,4,0,0,0,0,0,4245
1,0,0,1,0,0,0,0,0,4246
2,0,0,2,0,0,0,0,0,4247
0,0,0,0,0,0,0,0,0,4248
3,0,0,3,0,0,0,0,0,4249
0,0,0,0,0,0,0,0,0,4250
2,0,0,2,0,0,0,0,0,4251
5,0,0,5,0,0,0,0,0,4252
1,0,0,1,0,0,0,0,0,4253
2,0,0,2,0,0,0,0,0,4254
0,0,0,0,0,0,0,0,0,4255
5,0,0,5,0,0,0,0,0,4256
1,0,0,1,0,0,0,0,0,4257
11,0,0,11,0,0,0,0,0,4258
3,0,0,3,0,0,0,0,0,4259
10,0,0,10,0,0,0,0,0,4260
91,91,277,78,13,0,0,0,0,4261
3,0,0,3,0,0,0,0,0,4262
1,0,0,1,0,0,0,0,0,4263
1,0,0,1,0,0,0,0,0,4264
2,0,0,2,0,0,0,0,0,4265
1,0,0,1,0,0,0,0,0,4266
0,0,0,0,0,0,0,0,0,4267
7,0,0,7,0,0,0,0,0,4268
1,0,0,1,0,0,0,0,0,4269
1,0,0,1,0,0,0,0,0,4270
3,0,0,3,0,0,0,0,0,4271
5,0,0,5,0,0,0,0,0,4272
5,0,0,5,0,0,0,0,0,4273
1,0,0,1,0,0,0,0,0,4274
5,0,0,5,0,0,0,0,0,4275
4,1,0,4,0,0,0,0,0,4276
8,0,0,8,0,0,0,0,0,4277
3,0,0,3,0,0,0,0,0,4278
5,0,0,5,0,0,0,0,0,4279
47,39,8,43,4,0,0,0,0,4280
28,39,16,27,1,0,0,0,0,4281
3,0,0,3,0,0,0,0,0,4282
3,0,0,3,0,0,0,0,0,4283
1,0,0,1,0,0,0,0,0,4284
105,136,67,89,15,0,1,0,0,4285
8,0,0,8,0,0,0,0,0,4286
182,235,73,161,20,0,1,0,0,4287
1,0,0,1,0,0,0,0,0,4288
4,0,0,4,0,0,0,0,0,4289
2,0,0,2,0,0,0,0,0,4290
3,0,0,3,0,0,0,0,0,4291
1,0,0,1,0,0,0,0,0,4292
0,0,0,0,0,0,0,0,0,4293
0,0,0,0,0,0,0,0,0,4294
3,0,0,3,0,0,0,0,0,4295
116,200,239,94,18,2,2,0,0,4296
7,0,0,7,0,0,0,0,0,4297
10,0,0,10,0,0,0,0,0,4298
42,89,295,35,7,0,0,0,0,4299
2,0,0,2,0,0,0,0,0,4300
0,0,0,0,0,0,0,0,0,4301
133,157,278,117,16,0,0,0,0,4302
4,0,0,4,0,0,0,0,0,4303
16,1,0,15,1,0,0,0,0,4304
128,164,79,109,18,1,0,0,0,4305
2,0,0,2,0,0,0,0,0,4306
3,0,0,3,0,0,0,0,0,4307
3,0,0,3,0,0,0,0,0,4308
54,90,281,47,7,0,0,0,0,4309
1,0,0,1,0,0,0,0,0,4310
2,0,0,2,0,0,0,0,0,4311
5,0,0,5,0,0,0,0,0,4312
71,123,277,58,10,0,2,0,1,4313
3,0,0,3,0,0,0,0,0,4314
6,0,0,5,1,0,0,0,0,4315
88,247,319,72,13,1,1,1,0,4316
3,0,0,3,0,0,0,0,0,4317
0,0,0,0,0,0,0,0,0,4318
0,0,0,0,0,0,0,0,0,4319
0,0,0,0,0,0,0,0,0,4320
3,0,0,3,0,0,0,0,0,4321
1,0,0,1,0,0,0,0,0,4322
95,129,56,82,12,0,0,1,0,4323
1,1,0,1,0,0,0,0,0,4324
2,0,0,2,0,0,0,0,0,4325
1,1,0,1,0,0,0,0,0,4326
83,96,330,73,9,1,0,0,0,4327
5,1,0,5,0,0,0,0,0,4328
103,116,356,87,13,2,1,0,0,4329
2,1,0,2,0,0,0,0,0,4330
237,338,310,186,43,1,5,0,2,4331
2,1,0,2,0,0,0,0,0,4332
0,1,0,0,0,0,0,0,0,4333
3,2,0,3,0,0,0,0,0,4334
1,1,0,1,0,0,0,0,0,4335
1,1,0,1,0,0,0,0,0,4336
1,0,0,1,0,0,0,0,0,4337
2,1,0,2,0,0,0,0,0,4338
136,265,128,103,28,2,2,1,0,4339
5,0,0,5,0,0,0,0,0,4340
16,5,4,15,1,0,0,0,0,4341
4,0,0,4,0,0,0,0,0,4342
3,1,0,3,0,0,0,0,0,4343
4,0,0,4,0,0,0,0,0,4344
1,0,0,1,0,0,0,0,0,4345
3,0,0,3,0,0,0,0,0,4346
3,0,0,3,0,0,0,0,0,4347
1,0,0,1,0,0,0,0,0,4348
7,0,0,7,0,0,0,0,0,4349
2,0,0,2,0,0,0,0,0,4350
1,0,0,1,0,0,0,0,0,4351
2,0,0,2,0,0,0,0,0,4352
1,0,0,1,0,0,0,0,0,4353
3,0,0,3,0,0,0,0,0,4354
8,0,0,8,0,0,0,0,0,4355
3,0,0,3,0,0,0,0,0,4356
3,0,0,3,0,0,0,0,0,4357
0,0,0,0,0,0,0,0,0,4358
5,0,0,5,0,0,0,0,0,4359
0,0,0,0,0,0,0,0,0,4360
2,0,0,2,0,0,0,0,0,4361
3,0,0,3,0,0,0,0,0,4362
2,0,0,2,0,0,0,0,0,4363
3,0,0,3,0,0,0,0,0,4364
2,0,0,2,0,0,0,0,0,4365
4,0,0,4,0,0,0,0,0,4366
2,0,0,2,0,0,0,0,0,4367
2,0,0,2,0,0,0,0,0,4368
8,0,0,8,0,0,0,0,0,4369
2,0,0,2,0,0,0,0,0,4370
3,0,0,3,0,0,0,0,0,4371
3,0,0,2,1,0,0,0,0,4372
1,0,0,1,0,0,0,0,0,4373
4,0,0,3,1,0,0,0,0,4374
3,0,0,3,0,0,0,0,0,4375
3,0,0,3,0,0,0,0,0,4376
3,0,0,3,0,0,0,0,0,4377
6,0,0,6,0,0,0,0,0,4378
4,0,0,4,0,0,0,0,0,4379
7,0,0,7,0,0,0,0,0,4380
7,0,0,7,0,0,0,0,0,4381
2,0,0,2,0,0,0,0,0,4382
2,0,0,2,0,0,0,0,0,4383
0,0,0,0,0,0,0,0,0,4384
7,0,0,7,0,0,0,0,0,4385
0,0,0,0,0,0,0,0,0,4386
5,0,0,5,0,0,0,0,0,4387
2,0,0,2,0,0,0,0,0,4388
8,0,0,8,0,0,0,0,0,4389
0,0,0,0,0,0,0,0,0,4390
0,0,0,0,0,0,0,0,0,4391
4,1,0,4,0,0,0,0,0,4392
14,1,0,14,0,0,0,0,0,4393
10,0,0,10,0,0,0,0,0,4394
9,0,0,9,0,0,0,0,0,4395
1,0,0,1,0,0,0,0,0,4396
2,0,0,2,0,0,0,0,0,4397
6,0,0,6,0,0,0,0,0,4398
0,0,0,0,0,0,0,0,0,4399
8,0,0,8,0,0,0,0,0,4400
6,0,0,6,0,0,0,0,0,4401
4,0,0,4,0,0,0,0,0,4402
1,0,0,1,0,0,0,0,0,4403
0,0,0,0,0,0,0,0,0,4404
0,0,0,0,0,0,0,0,0,4405
0,0,0,0,0,0,0,0,0,4406
2,0,0,2,0,0,0,0,0,4407
0,0,0,0,0,0,0,0,0,4408
12,0,0,12,0,0,0,0,0,4409
4,0,0,4,0,0,0,0,0,4410
3,0,0,3,0,0,0,0,0,4411
1,0,0,1,0,0,0,0,0,4412
1,0,0,1,0,0,0,0,0,4413
5,0,0,5,0,0,0,0,0,4414
0,0,0,0,0,0,0,0,0,4415
5,0,0,5,0,0,0,0,0,4416
0,0,0,0,0,0,0,0,0,4417
6,0,0,6,0,0,0,0,0,4418
6,0,0,6,0,0,0,0,0,4419
3,0,0,3,0,0,0,0,0,4420
5,0,0,5,0,0,0,0,0,4421
0,0,0,0,0,0,0,0,0,4422
2,0,0,2,0,0,0,0,0,4423
7,0,0,7,0,0,0,0,0,4424
2,0,0,2,0,0,0,0,0,4425
5,0,0,5,0,0,0,0,0,4426
3,0,0,3,0,0,0,0,0,4427
5,0,0,5,0,0,0,0,0,4428
0,0,0,0,0,0,0,0,0,4429
1,0,0,1,0,0,0,0,0,4430
1,0,0,1,0,0,0,0,0,4431
13,0,0,13,0,0,0,0,0,4432
8,0,0,8,0,0,0,0,0,4433
90,168,56,75,13,2,0,0,0,4434
3,0,0,3,0,0,0,0,0,4435
3,0,0,3,0,0,0,0,0,4436
103,330,152,84,17,0,1,0,1,4437
1,0,0,1,0,0,0,0,0,4438
3,0,0,3,0,0,0,0,0,4439
113,525,124,92,18,3,0,0,0,4440
1,0,0,1,0,0,0,0,0,4441
5,0,0,5,0,0,0,0,0,4442
8,0,0,8,0,0,0,0,0,4443
166,336,147,145,18,2,1,0,0,4444
2,0,0,2,0,0,0,0,0,4445
4,0,0,4,0,0,0,0,0,4446
2,0,0,2,0,0,0,0,0,4447
5,0,0,5,0,0,0,0,0,4448
300,860,274,259,35,2,4,0,0,4449
8,1,0,8,0,0,0,0,0,4450
3,1,0,3,0,0,0,0,0,4451
171,437,129,135,28,1,5,0,2,4452
95,131,65,81,13,0,1,0,0,4453
100,204,94,78,18,0,4,0,0,4454
2,0,0,2,0,0,0,0,0,4455
1,0,0,1,0,0,0,0,0,4456
4,0,0,3,1,0,0,0,0,4457
5,0,0,4,1,0,0,0,0,4458
2,1,0,2,0,0,0,0,0,4459
275,401,351,221,49,4,1,0,0,4460
0,0,0,0,0,0,0,0,0,4461
0,0,0,0,0,0,0,0,0,4462
0,0,0,0,0,0,0,0,0,4463
1,0,0,1,0,0,0,0,0,4464
0,0,0,0,0,0,0,0,0,4465
0,0,0,0,0,0,0,0,0,4466
1,0,0,1,0,0,0,0,0,4467
106,283,179,86,16,1,2,0,1,4468
10,1,0,10,0,0,0,0,0,4469
1,0,0,1,0,0,0,0,0,4470
3,0,0,3,0,0,0,0,0,4471
60,442,85,52,8,0,0,0,0,4472
2,0,0,2,0,0,0,0,0,4473
1,1,0,1,0,0,0,0,0,4474
231,331,197,180,46,1,2,1,1,4475
2,0,0,2,0,0,0,0,0,4476
0,0,0,0,0,0,0,0,0,4477
138,119,81,116,19,2,0,0,1,4478
799,112,22,788,4,7,0,0,0,4479
1304,525,5,1265,8,31,0,0,0,4480
16,50,0,16,0,0,0,0,0,4481
993,1131,351,894,90,4,3,2,0,4482
1179,902,532,975,152,46,3,2,1,4483
1143,1242,588,909,220,5,5,1,3,4484
337,0,41,335,2,0,0,0,0,4485
795,799,564,658,129,2,2,1,3,4486
875,1177,366,764,102,3,3,1,2,4487
1120,909,601,960,150,4,3,0,3,4488
1172,1561,1100,1028,132,4,8,0,0,4489
1360,1358,597,978,278,98,5,0,1,4490
1490,2117,503,1344,129,5,8,1,3,4491
1405,1156,607,1041,237,114,9,3,1,4492
958,1249,335,855,97,3,2,1,0,4493
355,4,29,355,0,0,0,0,0,4494
874,1099,541,657,120,90,4,2,1,4495
1174,1473,404,931,236,3,1,1,2,4496
1119,1585,544,1001,108,3,3,1,3,4497
1206,144,5,1166,17,22,0,0,1,4498
1245,1325,352,1026,207,2,6,2,2,4499
1280,923,529,1154,119,1,4,0,2,4500
798,75,0,785,4,9,0,0,0,4501
1237,1230,341,1061,164,6,5,1,0,4502
1406,1609,726,1097,221,76,10,1,1,4503
1215,1131,364,1048,162,3,1,0,1,4504
1380,1330,506,1156,206,4,6,3,5,4505
1319,1293,377,1063,246,5,3,1,1,4506
1695,2279,677,1387,289,13,4,1,1,4507
1090,176,11,1057,6,26,1,0,0,4508
1159,1153,415,1009,138,6,5,0,1,4509
1355,1484,517,1182,160,4,6,1,2,4510
1312,1765,570,1139,160,7,4,2,0,4511
1585,1913,628,1306,264,6,4,1,4,4512
1482,588,5,1450,14,17,1,0,0,4513
1126,1220,375,976,141,4,4,1,0,4514
1959,6174,1330,1737,202,9,5,1,5,4515
1197,1727,416,1035,150,4,7,0,1,4516
565,3,83,561,3,1,0,0,0,4517
1368,1794,718,980,306,74,3,4,1,4518
1741,2257,2139,1155,504,69,11,2,0,4519
1490,1671,568,1300,176,3,5,3,3,4520
260,11,29,257,2,1,0,0,0,4521
1172,1469,429,1019,132,9,4,6,2,4522
426,5,70,422,2,1,1,0,0,4523
1334,1846,770,998,310,8,13,0,5,4524
1503,1920,866,1111,330,51,9,1,1,4525
1280,1568,476,1078,194,4,3,1,0,4526
1678,1499,685,1227,165,278,8,0,0,4527
1290,1530,627,1032,149,106,3,0,0,4528
1309,1267,413,1006,100,200,3,0,0,4529
1220,1478,905,1071,131,8,2,6,2,4530
1212,2092,750,834,336,35,3,2,2,4531
350,24,2,346,4,0,0,0,0,4532
1307,1250,747,1001,293,3,5,3,2,4533
1309,1489,684,1035,188,35,48,1,2,4534
1554,2185,1122,1206,329,9,5,3,2,4535
1758,1890,718,1181,385,89,100,2,1,4536
285,0,24,281,4,0,0,0,0,4537
1372,1778,1618,1013,326,25,5,2,1,4538
1753,1936,525,1460,264,9,13,4,3,4539
818,39,5,815,1,2,0,0,0,4540
252,5,24,249,3,0,0,0,0,4541
1386,1440,410,1017,349,6,9,1,4,4542
1611,2314,1041,1139,316,104,50,2,0,4543
1970,2903,3424,1330,482,138,13,5,2,4544
863,121,22,854,4,5,0,0,0,4545
396,2,67,391,1,4,0,0,0,4546
1303,2153,796,969,291,32,8,1,2,4547
816,33,25,807,3,5,0,0,1,4548
1355,1360,536,1068,228,45,10,3,1,4549
1236,771,334,1082,142,4,5,2,1,4550
813,542,165,721,83,2,5,0,2,4551
1134,1076,295,952,163,5,13,1,0,4552
310,3,27,307,3,0,0,0,0,4553
1615,1497,550,1309,263,15,22,4,2,4554
518,16,0,513,1,4,0,0,0,4555
1041,1151,340,880,141,6,10,2,2,4556
239,3,20,238,1,0,0,0,0,4557
1228,887,408,865,259,89,9,3,3,4558
1203,647,241,1042,145,7,8,0,1,4559
1841,1389,526,1513,299,13,12,0,4,4560
386,19,1,383,2,1,0,0,0,4561
333,27,0,330,0,3,0,0,0,4562
2173,2925,818,1739,403,7,17,1,6,4563
464,13,2,450,4,2,0,8,0,4564
1517,1132,318,1348,145,12,7,1,4,4565
2237,2571,815,1591,376,252,15,1,2,4566
701,57,0,695,2,4,0,0,0,4567
352,3,35,349,3,0,0,0,0,4568
1166,878,254,825,320,8,9,3,1,4569
153,0,12,150,2,1,0,0,0,4570
1412,1247,739,1117,265,10,18,0,2,4571
1513,1309,396,1197,159,150,7,0,0,4572
173,0,11,173,0,0,0,0,0,4573
1886,2059,544,1437,407,13,24,1,4,4574
341,0,51,339,2,0,0,0,0,4575
1012,916,396,667,220,111,13,1,0,4576
238,0,19,236,2,0,0,0,0,4577
1411,1276,454,1043,234,123,9,0,2,4578
369,58,1,369,0,0,0,0,0,4579
855,93,4,840,6,9,0,0,0,4580
721,436,113,651,62,4,1,2,1,4581
98,1,9,96,1,1,0,0,0,4582
255,2,41,253,2,0,0,0,0,4583
1050,1403,508,816,221,5,5,2,1,4584
183,0,11,183,0,0,0,0,0,4585
1891,1624,528,1376,482,11,14,3,5,4586
364,2,0,361,2,1,0,0,0,4587
993,636,193,892,94,5,0,0,2,4588
2046,1626,489,1766,247,18,9,0,6,4589
147,6,2,147,0,0,0,0,0,4590
1386,851,510,1075,249,55,5,1,1,4591
581,40,3,570,3,8,0,0,0,4592
383,5,6,379,2,2,0,0,0,4593
363,0,10,363,0,0,0,0,0,4594
952,19,24,947,3,2,0,0,0,4595
343,5,8,342,0,1,0,0,0,4596
952,19,24,947,3,2,0,0,0,4597
254,11,27,253,1,0,0,0,0,4598
745,933,236,625,102,4,12,2,0,4599
364,3,43,362,1,1,0,0,0,4600
1732,1950,747,1120,409,177,22,1,3,4601
1303,996,254,1136,159,4,3,0,1,4602
171,1,16,170,1,0,0,0,0,4603
126,1,6,125,1,0,0,0,0,4604
1712,1726,560,1224,364,108,11,2,3,4605
1809,1384,549,1521,267,10,8,1,2,4606
655,46,14,649,2,3,0,1,0,4607
359,2,37,355,3,1,0,0,0,4608
1798,1650,635,1467,283,39,6,3,0,4609
1394,239,7,1365,8,21,0,0,0,4610
201,5,26,200,1,0,0,0,0,4611
2399,2458,1430,1643,529,206,15,3,3,4612
1511,311,4,1468,10,33,0,0,0,4613
989,783,210,844,123,8,11,0,3,4614
138,1,7,136,2,0,0,0,0,4615
66,0,5,65,1,0,0,0,0,4616
101,1,8,100,1,0,0,0,0,4617
206,1,38,202,3,1,0,0,0,4618
139,1,17,138,1,0,0,0,0,4619
1391,1282,594,995,281,103,7,0,5,4620
171,3,22,170,1,0,0,0,0,4621
101,2,10,100,1,0,0,0,0,4622
1874,2478,586,1380,394,6,76,17,1,4623
253,0,51,250,3,0,0,0,0,4624
1397,771,695,765,485,139,4,1,3,4625
660,14,3,658,1,1,0,0,0,4626
234,10,0,231,3,0,0,0,0,4627
392,133,2,391,1,0,0,0,0,4628
417,151,3,415,2,0,0,0,0,4629
231,130,0,230,1,0,0,0,0,4630
143,48,1,137,4,2,0,0,0,4631
146,34,0,144,2,0,0,0,0,4632
237,117,1,236,1,0,0,0,0,4633
403,158,0,401,2,0,0,0,0,4634
225,1,31,222,2,0,0,0,1,4635
83,0,1,81,2,0,0,0,0,4636
1927,1586,603,1409,390,105,18,3,2,4637
160,1,16,158,1,0,1,0,0,4638
227,3,22,227,0,0,0,0,0,4639
113,2,13,113,0,0,0,0,0,4640
2033,1961,699,1512,421,43,17,37,3,4641
661,34,0,651,3,6,0,0,1,4642
317,1,53,315,1,1,0,0,0,4643
1712,1438,489,1262,304,122,15,1,8,4644
2101,116,13,2058,14,29,0,0,0,4645
1909,1566,607,1645,239,10,13,1,1,4646
272,0,29,271,1,0,0,0,0,4647
1168,1245,358,906,162,5,91,1,3,4648
325,0,38,320,2,2,1,0,0,4649
1988,1827,628,1464,460,49,10,3,2,4650
284,22,2,281,1,2,0,0,0,4651
305,19,0,300,3,2,0,0,0,4652
482,24,0,478,2,2,0,0,0,4653
331,6,0,327,1,3,0,0,0,4654
122,1,0,119,3,0,0,0,0,4655
275,7,1,275,0,0,0,0,0,4656
211,0,19,209,1,1,0,0,0,4657
69,0,4,68,1,0,0,0,0,4658
51,1,6,50,1,0,0,0,0,4659
99,0,11,98,1,0,0,0,0,4660
2639,1625,675,1753,657,68,157,0,4,4661
635,25,1,626,7,2,0,0,0,4662
1491,66,14,1463,9,18,1,0,0,4663
188,1,2,186,2,0,0,0,0,4664
598,28,14,594,2,2,0,0,0,4665
744,80,10,737,1,6,0,0,0,4666
580,34,6,572,4,4,0,0,0,4667
685,54,0,679,2,4,0,0,0,4668
1905,1186,2,1876,7,22,0,0,0,4669
1288,97,2,1270,7,8,0,2,1,4670
926,51,6,916,6,4,0,0,0,4671
1393,327,36,1374,7,11,1,0,0,4672
330,14,4,324,4,2,0,0,0,4673
679,64,1,664,0,3,1,11,0,4674
648,67,4,637,7,4,0,0,0,4675
2383,507,18,2293,25,65,0,0,0,4676
770,31,2,755,6,9,0,0,0,4677
812,67,2,806,0,4,0,2,0,4678
2149,193,12,2092,18,38,1,0,0,4679
1145,51,7,1125,4,16,0,0,0,4680
1130,91,4,1106,9,15,0,0,0,4681
555,35,1,553,2,0,0,0,0,4682
596,23,7,588,6,2,0,0,0,4683
1027,146,7,996,8,19,1,3,0,4684
1296,240,6,1274,13,9,0,0,0,4685
498,36,6,496,2,0,0,0,0,4686
931,60,6,914,7,10,0,0,0,4687
484,25,1,481,3,0,0,0,0,4688
612,73,1,605,4,3,0,0,0,4689
423,73,1,417,3,2,0,0,1,4690
222,29,0,217,1,1,0,3,0,4691
143,12,0,143,0,0,0,0,0,4692
79,20,0,79,0,0,0,0,0,4693
111,13,1,111,0,0,0,0,0,4694
285,67,1,283,1,1,0,0,0,4695
586,61,19,580,5,0,1,0,0,4696
383,28,10,377,6,0,0,0,0,4697
279,56,9,279,0,0,0,0,0,4698
317,35,7,317,0,0,0,0,0,4699
133,42,5,129,4,0,0,0,0,4700
369,100,4,366,0,3,0,0,0,4701
133,11,0,132,0,1,0,0,0,4702
517,105,2,502,8,7,0,0,0,4703
396,28,0,390,3,3,0,0,0,4704
431,75,0,418,4,9,0,0,0,4705
265,82,0,256,1,0,0,8,0,4706
329,46,7,329,0,0,0,0,0,4707
439,59,1,436,1,2,0,0,0,4708
337,57,13,336,1,0,0,0,0,4709
145,26,0,137,1,0,0,7,0,4710
115,24,0,114,1,0,0,0,0,4711
100,54,0,94,0,1,0,1,4,4712
134,26,0,131,0,1,0,2,0,4713
87,28,0,86,0,0,0,1,0,4714
120,55,1,120,0,0,0,0,0,4715
120,26,0,120,0,0,0,0,0,4716
237,32,3,233,3,1,0,0,0,4717
128,20,0,125,3,0,0,0,0,4718
78,10,0,78,0,0,0,0,0,4719
114,17,0,113,1,0,0,0,0,4720
93,30,0,92,1,0,0,0,0,4721
119,17,1,117,2,0,0,0,0,4722
58,6,0,58,0,0,0,0,0,4723
21,4,0,21,0,0,0,0,0,4724
46,0,0,46,0,0,0,0,0,4725
170,18,0,161,3,6,0,0,0,4726
44,2,1,42,0,2,0,0,0,4727
36,2,0,36,0,0,0,0,0,4728
140,20,0,136,3,1,0,0,0,4729
128,14,0,128,0,0,0,0,0,4730
2,0,0,2,0,0,0,0,0,4731
27,0,18,27,0,0,0,0,0,4732
97,177,210,48,49,0,0,0,0,4733
2,4,0,2,0,0,0,0,0,4734
9,0,1,9,0,0,0,0,0,4735
19,1,1,19,0,0,0,0,0,4736
32,0,12,32,0,0,0,0,0,4737
25,0,0,24,0,1,0,0,0,4738
31,0,1,31,0,0,0,0,0,4739
25,0,0,25,0,0,0,0,0,4740
18,0,0,18,0,0,0,0,0,4741
33,0,6,33,0,0,0,0,0,4742
156,593,210,95,56,2,3,0,0,4743
16,0,4,16,0,0,0,0,0,4744
41,1,0,40,0,1,0,0,0,4745
38,1,0,38,0,0,0,0,0,4746
20,0,1,20,0,0,0,0,0,4747
99,361,87,80,17,0,2,0,0,4748
29,3,0,29,0,0,0,0,0,4749
22,0,0,22,0,0,0,0,0,4750
13,0,0,13,0,0,0,0,0,4751
29,0,3,29,0,0,0,0,0,4752
182,356,229,109,72,0,1,0,0,4753
12,0,0,12,0,0,0,0,0,4754
12,0,0,12,0,0,0,0,0,4755
9,0,0,9,0,0,0,0,0,4756
11,0,0,11,0,0,0,0,0,4757
8,0,0,8,0,0,0,0,0,4758
23,2,0,23,0,0,0,0,0,4759
16,0,4,16,0,0,0,0,0,4760
13,1,0,13,0,0,0,0,0,4761
19,0,0,19,0,0,0,0,0,4762
26,0,0,26,0,0,0,0,0,4763
27,1,0,27,0,0,0,0,0,4764
14,0,0,14,0,0,0,0,0,4765
64,0,13,64,0,0,0,0,0,4766
154,455,199,98,53,0,3,0,0,4767
20,1,0,20,0,0,0,0,0,4768
19,0,0,19,0,0,0,0,0,4769
19,0,0,19,0,0,0,0,0,4770
10,0,0,10,0,0,0,0,0,4771
9,2,0,9,0,0,0,0,0,4772
15,0,0,15,0,0,0,0,0,4773
31,0,0,31,0,0,0,0,0,4774
23,2,0,23,0,0,0,0,0,4775
50,0,13,49,1,0,0,0,0,4776
259,695,263,151,106,0,2,0,0,4777
25,0,0,25,0,0,0,0,0,4778
18,0,0,18,0,0,0,0,0,4779
26,0,0,26,0,0,0,0,0,4780
29,1,0,29,0,0,0,0,0,4781
59,0,7,59,0,0,0,0,0,4782
19,0,0,19,0,0,0,0,0,4783
35,0,0,35,0,0,0,0,0,4784
14,0,0,14,0,0,0,0,0,4785
23,0,7,23,0,0,0,0,0,4786
63,84,92,45,17,1,0,0,0,4787
27,0,0,27,0,0,0,0,0,4788
17,0,0,17,0,0,0,0,0,4789
14,1,0,14,0,0,0,0,0,4790
12,0,0,12,0,0,0,0,0,4791
32,0,1,32,0,0,0,0,0,4792
37,0,6,37,0,0,0,0,0,4793
146,303,221,73,69,2,1,0,1,4794
40,1,0,40,0,0,0,0,0,4795
20,0,0,19,1,0,0,0,0,4796
20,0,0,20,0,0,0,0,0,4797
50,0,5,49,1,0,0,0,0,4798
19,0,1,19,0,0,0,0,0,4799
46,0,0,46,0,0,0,0,0,4800
26,0,0,26,0,0,0,0,0,4801
14,0,0,14,0,0,0,0,0,4802
55,0,13,55,0,0,0,0,0,4803
162,418,163,108,49,1,4,0,0,4804
10,0,0,9,1,0,0,0,0,4805
26,0,13,26,0,0,0,0,0,4806
11,0,0,11,0,0,0,0,0,4807
18,0,0,18,0,0,0,0,0,4808
12,1,0,12,0,0,0,0,0,4809
35,2,0,35,0,0,0,0,0,4810
14,0,0,14,0,0,0,0,0,4811
63,0,15,63,0,0,0,0,0,4812
184,530,224,101,80,0,1,1,1,4813
28,0,0,27,1,0,0,0,0,4814
24,0,0,24,0,0,0,0,0,4815
33,0,0,33,0,0,0,0,0,4816
17,0,0,16,1,0,0,0,0,4817
58,0,14,58,0,0,0,0,0,4818
33,0,0,33,0,0,0,0,0,4819
39,0,0,39,0,0,0,0,0,4820
11,1,0,11,0,0,0,0,0,4821
16,0,0,16,0,0,0,0,0,4822
63,0,9,63,0,0,0,0,0,4823
6,0,2,6,0,0,0,0,0,4824
196,637,223,111,81,1,2,1,0,4825
31,0,1,31,0,0,0,0,0,4826
40,1,0,40,0,0,0,0,0,4827
22,3,1,22,0,0,0,0,0,4828
25,0,0,24,0,1,0,0,0,4829
25,0,1,25,0,0,0,0,0,4830
36,0,5,36,0,0,0,0,0,4831
162,401,213,83,78,1,0,0,0,4832
25,0,0,24,1,0,0,0,0,4833
14,1,0,14,0,0,0,0,0,4834
52,1,1,52,0,0,0,0,0,4835
26,0,0,26,0,0,0,0,0,4836
36,0,15,36,0,0,0,0,0,4837
10,0,0,10,0,0,0,0,0,4838
15,1,0,15,0,0,0,0,0,4839
16,0,0,16,0,0,0,0,0,4840
16,3,0,15,1,0,0,0,0,4841
31,0,1,31,0,0,0,0,0,4842
181,506,211,124,52,2,2,1,0,4843
1,0,0,1,0,0,0,0,0,4844
42,40,30,37,5,0,0,0,0,4845
37,2,0,36,1,0,0,0,0,4846
26,2,0,26,0,0,0,0,0,4847
32,0,0,32,0,0,0,0,0,4848
17,2,1,16,1,0,0,0,0,4849
19,1,0,19,0,0,0,0,0,4850
18,0,0,18,0,0,0,0,0,4851
51,0,13,51,0,0,0,0,0,4852
4,0,1,4,0,0,0,0,0,4853
174,512,201,83,88,1,2,0,0,4854
38,2,0,38,0,0,0,0,0,4855
29,0,0,29,0,0,0,0,0,4856
32,1,0,32,0,0,0,0,0,4857
22,0,0,22,0,0,0,0,0,4858
13,1,3,13,0,0,0,0,0,4859
24,0,3,24,0,0,0,0,0,4860
78,209,132,64,14,0,0,0,0,4861
26,0,0,26,0,0,0,0,0,4862
23,0,5,23,0,0,0,0,0,4863
23,1,0,23,0,0,0,0,0,4864
19,0,0,19,0,0,0,0,0,4865
11,0,0,11,0,0,0,0,0,4866
3,0,0,3,0,0,0,0,0,4867
26,0,5,26,0,0,0,0,0,4868
115,259,153,52,58,0,5,0,0,4869
40,1,1,40,0,0,0,0,0,4870
17,0,0,17,0,0,0,0,0,4871
32,2,0,31,1,0,0,0,0,4872
12,0,0,12,0,0,0,0,0,4873
46,0,13,46,0,0,0,0,0,4874
20,1,0,20,0,0,0,0,0,4875
13,0,0,13,0,0,0,0,0,4876
29,0,1,29,0,0,0,0,0,4877
